Straßenschlüssel;Straßenname;Stadtteilnummer;Stadtteilname;Postleitzahl;Stimmbezirk;Bundestagswahlkreis;Landtagswahlkreis;Kommunalwahlbezirk;ungerade Hausnummer von;ungerade Hausnummer bis;gerade Hausnummer von;gerade Hausnummer bis
2938;Spichernstr.;104;Neustadt/Nord;50672;10410;93;18;4;55;77;26;56
6032;Spiegelglasweg;706;Porz;51143;70608;93;17;11;;;;
2950;Spielmannsgasse;101;Altstadt/Süd;50678;10108;94;13;1;;;2;16
2940;Spiesergasse;103;Altstadt/Nord;50670;10314;93;18;4;1;15;2;20
2941;Spinnmühlengasse;101;Altstadt/Süd;50676;10119;94;13;1;1;9;2;2
5519;Spitzangerweg;308;Lövenich;50859;30806;94;14;21;1;67;22;54
5519;Spitzangerweg;308;Lövenich;50859;30805;94;14;21;;;4;20
2942;Spitzwegstr.;305;Müngersdorf;50933;30504;94;14;20;1;7;2;16
2943;Spoerkelhof;601;Merkenich;50769;60103;95;16;29;1;7;4;6
2943;Spoerkelhof;601;Merkenich;50769;60105;95;16;29;9;9;10;10
2944;Sporergasse;103;Altstadt/Nord;50667;10304;93;18;4;1;19;2;14
2947;Sportplatz Rath;808;Rath/Heumar;51107;80803;93;17;41;;;;
5520;Sportplatzstr.;710;Wahnheide;51147;71005;93;17;10;3;97;2;76
5520;Sportplatzstr.;710;Wahnheide;51147;71002;93;17;10;107;145;78;86
2948;Sportstr.;505;Weidenpesch;50737;50503;95;16;34;1;19;2;26
3540;Spreeweg;609;Chorweiler;50765;60905;95;16;27;;;2;16
2949;Sprengelstr.;503;Riehl;50735;50307;95;16;33;1;15;8;16
2949;Sprengelstr.;503;Riehl;50735;50308;95;16;33;;;2;4
5423;St.-Ägidius-Str.;711;Wahn;51147;71101;93;17;10;1;3;;
5423;St.-Ägidius-Str.;711;Wahn;51147;71102;93;17;10;11;21;2;26
5423;St.-Ägidius-Str.;711;Wahn;51147;71104;93;17;10;27;71;30;56
5425;St.-Anno-Str.;709;Grengel;51147;70903;93;17;9;1;29a;2;18
2965;St.-Apern-Str.;103;Altstadt/Nord;50667;10303;93;18;4;1;21;2;70
5426;St.-Georg-Str.;308;Lövenich;50859;30807;94;14;21;1;35;2;34
5427;St.-Laurentius-Str.;703;Ensen;51149;70302;93;17;7;1;1;4;4
3957;St.-Leonardus-Str.;504;Niehl;50735;50404;95;16;30;1;11;;
5428;St.-Martin-Str.;714;Zündorf;51143;71402;93;17;11;1;47;;
5428;St.-Martin-Str.;714;Zündorf;51143;71401;93;17;11;;;4;38
5429;St.-Michael-Str.;714;Zündorf;51143;71408;93;17;11;1;15;2;20
5430;St.-Rochus-Str.;705;Eil;51145;70505;93;17;8;3;19a;2;16a
5430;St.-Rochus-Str.;705;Eil;51145;70503;93;17;8;21;41;22;34
5431;St.-Sebastianus-Str.;711;Wahn;51147;71105;93;17;10;1;13;;
5431;St.-Sebastianus-Str.;711;Wahn;51147;71103;93;17;10;;;10;14
3699;St.-Tönnis-Platz;612;Worringen;50769;61206;95;16;29;;;;
3009;St.-Tönnis-Str.;612;Worringen;50769;61206;95;16;29;1a;149;4;146
3009;St.-Tönnis-Str.;612;Worringen;50769;61201;95;16;29;151;201;148;208
3015;St.-Vither-Str.;304;Braunsfeld;50933;30401;94;14;19;1;11;4;16
2951;Stachelsweg;808;Rath/Heumar;51107;80803;93;17;41;1;15a;2;18
2951;Stachelsweg;808;Rath/Heumar;51107;80804;93;17;41;17;57;20;32
2952;Stadtwald;303;Lindenthal;50935;30319;94;14;18;;;2;2
2953;Stadtwaldgürtel;303;Lindenthal;50935;30321;94;14;18;1;49;;
2953;Stadtwaldgürtel;303;Lindenthal;50931;30321;94;14;18;;;2;44b
2953;Stadtwaldgürtel;303;Lindenthal;50931;30324;94;14;19;;;48;74
2953;Stadtwaldgürtel;303;Lindenthal;50935;30324;94;14;19;57;89;;
5521;Staelsweg;707;Urbach;51145;70707;93;17;9;3;3;2;28
3678;Staffelsbergstr.;610;Blumenberg;50765;61002;95;16;27;1;55;;
3678;Staffelsbergstr.;610;Blumenberg;50765;61004;95;16;27;;;2;108
2954;Stahleckstr.;203;Raderberg;50968;20301;94;13;13;1;13;2;14
5981;Stahlsweg;714;Zündorf;51143;71401;93;17;11;1;21;2;8
2955;Stallagsbergweg;602;Fühlingen;50769;60201;95;16;29;1a;1a;2;4
2956;Stallagsweg;604;Heimersdorf;50767;60401;95;16;26;101;127;116;140
2956;Stallagsweg;604;Heimersdorf;50767;60403;95;16;26;129;211;146;152
2956;Stallagsweg;604;Heimersdorf;50767;60402;95;16;26;;;156;156
2956;Stallagsweg;604;Heimersdorf;50767;60403;95;16;26;;;178;188
2957;Stammheimer Deichweg;909;Flittard;51061;90901;101;19;37;1;45;2;10
2957;Stammheimer Deichweg;908;Stammheim;51061;90805;101;19;37;;;;
2958;Stammheimer Hauptstr.;908;Stammheim;51061;90806;101;19;37;5;67;2;96
2959;Stammheimer Ring;908;Stammheim;51061;90805;101;19;37;17;165;22;132
2960;Stammheimer Str.;503;Riehl;50735;50304;95;16;33;9;77;2;94
2960;Stammheimer Str.;503;Riehl;50735;50303;95;16;33;91;95;;
2960;Stammheimer Str.;503;Riehl;50735;50302;95;16;33;101;107;98;130
2960;Stammheimer Str.;503;Riehl;50735;50301;95;16;33;109;175;132;160
2961;Stammheimer Ufer;908;Stammheim;51061;90803;101;19;37;;;202;208
2962;Stammstr.;401;Ehrenfeld;50823;40117;95;15;22;1;79;2a;70
2962;Stammstr.;401;Ehrenfeld;50823;40113;95;15;22;81;99;72;82
2962;Stammstr.;401;Ehrenfeld;50823;40112;95;15;22;103;111;84;92
2963;Stangenroder Weg;605;Lindweiler;50767;60502;95;16;28;1;25;;
2964;Stapelkai;504;Niehl;50735;50411;95;16;34;;;;
2966;Starenweg;404;Vogelsang;50829;40401;95;15;25;1;35;2;32
5523;Starenweg (Ensen);703;Ensen;51149;70301;93;17;7;1;11;2;14
5524;Starenweg (Esch);607;Esch/Auweiler;50765;60705;95;16;28;1;21;2;24
5525;Starenweg (Godorf);211;Godorf;50997;21102;94;13;15;1;31;2;34
5527;Statthalterhofallee;306;Junkersdorf;50858;30605;94;14;20;1;31;2;46
5527;Statthalterhofallee;306;Junkersdorf;50858;30608;94;14;20;35;41a;;
5528;Statthalterhofweg;306;Junkersdorf;50858;30608;94;14;20;1;71;2;70
2968;Stauffenbergstr.;506;Longerich;50737;50607;95;16;30;;;2;22
2969;Steeger Str.;903;Buchheim;51067;90303;101;19;35;3;15;6;6
5529;Stefan-Lochner-Str.;208;Rodenkirchen;50999;20812;94;13;14;1;19;2;16
5530;Stefanstr.;707;Urbach;51145;70704;93;17;9;9;23;2;14
2970;Stefan-Zweig-Str.;405;Bocklemünd/Mengenich;50829;40507;95;15;25;1;15;;
2971;Stegwiese;903;Buchheim;51067;90303;101;19;35;29;41;2;26
5531;Steinackerstr.;711;Wahn;51147;71103;93;17;10;1;21;2;8
2972;Steinbergerstr.;501;Nippes;50733;50109;95;15;32;1;15;2;14
2972;Steinbergerstr.;501;Nippes;50733;50108;95;15;32;19;37;26;42
3507;Steinbrecher Weg;905;Dellbrück;51069;90512;101;19;39;;;2;26
2973;Steinbücheler Weg;906;Höhenhaus;51061;90601;101;19;38;1;57;2;80
2974;Steinenbrücker Str.;905;Dellbrück;51069;90509;101;19;39;;;2;20
2975;Steinfelder Gasse;103;Altstadt/Nord;50670;10313;93;18;4;1;35;6;34
2976;Steinkaulerstr.;901;Mülheim;51063;90121;101;19;36;1;35;;
2977;Steinkauzweg;404;Vogelsang;50829;40405;95;15;25;1;47;2;60
2978;Steinkopfstr.;901;Mülheim;51065;90111;101;19;36;1;9;2;70
2978;Steinkopfstr.;901;Mülheim;51065;90112;101;19;36;57;65;;
2979;Steinkrügerstr.;402;Neuehrenfeld;50825;40220;95;15;23;1;39;2;30
2980;Steinmetzstr.;802;Kalk;51103;80202;93;18;42;1;27;2;16
2980;Steinmetzstr.;802;Kalk;51103;80203;93;18;42;57;75;32;48
2981;Steinrutschweg;805;Ostheim;51107;80505;93;18;45;5;93;2;84
5532;Steinrutschweg (Pesch);606;Pesch;50767;60608;95;16;28;1;25;;
2982;Steinstr.;101;Altstadt/Süd;50676;10106;94;13;1;1;51;12;50
5533;Steinstr. (Porz);706;Porz;51143;70604;93;17;11;1;17;2;56
5533;Steinstr. (Porz);706;Porz;51143;70605;93;17;11;;;58;58
5533;Steinstr. (Porz);704;Gremberghoven;51149;70401;93;17;8;163;163;;
5535;Steinstr. (Rodenkirchen);208;Rodenkirchen;50996;20804;94;13;12;1;3;;
2983;Steinweg;103;Altstadt/Nord;50667;10304;93;18;4;1;5;4;12
5536;Steinweg (Heumar);808;Rath/Heumar;51107;80810;93;17;41;17;23;;
2984;Stenzelbergstr.;301;Klettenberg;50939;30107;94;14;16;1;17;;
2984;Stenzelbergstr.;301;Klettenberg;50939;30106;94;14;16;;;10;28
2985;Stephanstr.;101;Altstadt/Süd;50676;10120;94;13;6;7;17;2;4
2986;Steprathstr.;802;Kalk;51103;80206;93;18;42;1;33;4;34
6065;Sternenberger Hof;706;Porz;51149;70604;93;17;11;1;7;;
2987;Sternengasse;101;Altstadt/Süd;50676;10120;94;13;6;1;9;2;16
2988;Sternheimstr.;405;Bocklemünd/Mengenich;50829;40507;95;15;25;;;2;28
5539;Sterntalerweg;206;Rondorf;50997;20607;94;13;15;1;9;2;10
5540;Sternweg;709;Grengel;51147;70902;93;17;9;1;29;4;30
5541;Sterrenhofweg;306;Junkersdorf;50858;30610;94;14;20;1;43;2;4
5541;Sterrenhofweg;306;Junkersdorf;50858;30608;94;14;20;;;4a;32
2989;Stettiner Str.;505;Weidenpesch;50737;50508;95;16;34;1;13;2;16
5542;Stettiner Str. (Urbach);707;Urbach;51145;70702;93;17;9;1;27;2;24
5543;Stettiner Weg;307;Weiden;50858;30712;94;14;21;3;7;2;12
2990;Steubenstr.;403;Bickendorf;50827;40312;95;15;25;1;23;2;24
2991;Steyler Str.;904;Holweide;51067;90411;101;19;40;11;21;4;4
5544;Steyrer Weg;306;Junkersdorf;50858;30605;94;14;20;1;3;6;10
2992;Stieglitzweg;404;Vogelsang;50829;40402;95;15;25;1;7;;
2992;Stieglitzweg;404;Vogelsang;50829;40403;95;15;25;9;47;2;56
5931;Stieleichenweg;210;Sürth;50999;21007;94;13;14;1;59;2;46
2993;Stöckerstr.;901;Mülheim;51063;90104;101;19;36;;;;
2994;Stöckheimer Weg;405;Bocklemünd/Mengenich;50829;40501;95;15;25;1;17b;;
2994;Stöckheimer Weg;607;Esch/Auweiler;50829;60701;95;16;28;;;;
3503;Stockholmer Allee;609;Chorweiler;50765;60901;95;16;27;1;31;30;34
5546;Stockumer Weg;713;Libur;51147;71301;93;17;10;;;10;12
2995;Stoffelsstr.;611;Roggendorf/Thenhoven;50769;61101;95;16;29;1;33;2;24
2996;Stolberger Str.;304;Braunsfeld;50933;30401;94;14;19;1;127;2;100
2996;Stolberger Str.;304;Braunsfeld;50933;30402;94;14;19;305;305;106;202
2996;Stolberger Str.;304;Braunsfeld;50933;30403;94;14;19;307;329;;
2996;Stolberger Str.;305;Müngersdorf;50933;30503;94;14;19;351;407;364;382
2997;Stolkgasse;103;Altstadt/Nord;50667;10313;93;18;4;1;47;;
2997;Stolkgasse;103;Altstadt/Nord;50668;10313;93;18;4;;;4;4
3648;Stollwerckhof;101;Altstadt/Süd;50678;10113;94;13;1;1;9;2;24
4888;Stollwerckstr.;702;Westhoven;51149;70205;93;17;7;1;35;4;32
3541;Stolpestr.;609;Chorweiler;50765;60904;95;16;27;1;19;2;28
5547;Stolpweg;206;Rondorf;50997;20602;94;13;15;;;2;32
2998;Stolzestr.;102;Neustadt/Süd;50674;10221;94;13;2;1;27;4;20
2999;Stommeler Str.;506;Longerich;50739;50612;95;16;30;15;91;18;72
3000;Storchenweg;404;Vogelsang;50829;40402;95;15;25;1;31;2;34
3001;Stormstr.;104;Neustadt/Nord;50670;10418;93;18;5;1;21;6;12
5549;Stormstr. (Immendorf);212;Immendorf;50997;21201;94;13;15;1;17;;
5548;Stormstr. (Weiden);307;Weiden;50858;30704;94;14;20;1;21;2;28
3002;Stotzheimer Str.;205;Zollstock;50969;20515;94;13;13;1;23;2;24
3003;Straberger Weg;611;Roggendorf/Thenhoven;50769;61102;95;16;29;151;153;2;150
5550;Stralsunder Str.;707;Urbach;51145;70702;93;17;9;9;31;26;42
3798;Strandläuferweg;404;Vogelsang;50829;40406;95;15;25;1;61;2;120
3004;Straßburger Platz;809;Neubrück;51109;80907;93;18;45;1;5;2;6
3838;Straße des 17. Juni;802;Kalk;51103;80209;93;18;42;;;4;4
3838;Straße des 17. Juni;802;Kalk;51103;80209;93;18;42;;;;
3005;Streitzeuggasse;103;Altstadt/Nord;50667;10304;93;18;4;1;9;2;82
5551;Stresemannstr. (Porz);716;Finkenberg;51149;71603;93;17;8;1;15;2;46
5971;Ströer-Allee;210;Sürth;50999;21007;94;13;14;1;1;;
6019;Strohblumenweg;309;Widdersdorf;50859;30901;94;14;21;;;2;10
3621;Strohflechterstr.;612;Worringen;50769;61204;95;16;29;3;41;18;18
3007;Strundener Str.;905;Dellbrück;51069;90513;101;19;39;1;153;2;180
3008;Strunder Feld;905;Dellbrück;51069;90512;101;19;39;1;29;2;34
3013;Stuppstr.;401;Ehrenfeld;50823;40110;95;15;22;1;13;;
3013;Stuppstr.;401;Ehrenfeld;50823;40112;95;15;22;;;2;22
3010;Stürmerstr.;901;Mülheim;51063;90115;101;19;36;1;9;2;6
3011;Stürzelberger Weg;612;Worringen;50769;61205;95;16;29;;;2;38
3014;Stuttgarter Str.;507;Bilderstöckchen;50739;50707;95;15;31;1;79;2;20
5552;Stüttgenhof;306;Junkersdorf;50858;30609;94;14;20;;;0;
3012;Stüttgenweg;306;Junkersdorf;50935;30609;94;14;20;1;17;;
3012;Stüttgenweg;303;Lindenthal;50935;30319;94;14;18;;;2;2
5794;Stüttgerhofweg;306;Junkersdorf;50858;30607;94;14;20;1;15;;
5794;Stüttgerhofweg;306;Junkersdorf;50858;30606;94;14;20;;;2;50
3016;Subbelrather Str.;104;Neustadt/Nord;50672;10409;93;18;4;1;13;16;16
3016;Subbelrather Str.;401;Ehrenfeld;50823;40114;95;15;22;15;119;24;38
3016;Subbelrather Str.;401;Ehrenfeld;50823;40115;95;15;22;127;167;126;170
3016;Subbelrather Str.;401;Ehrenfeld;50823;40118;95;15;22;175;221;180;234
3016;Subbelrather Str.;401;Ehrenfeld;50825;40118;95;15;22;243;301;238;288
3016;Subbelrather Str.;401;Ehrenfeld;50825;40123;95;15;23;303;409;300;436
3016;Subbelrather Str.;401;Ehrenfeld;50825;40124;95;15;24;433;479;450;498a
3016;Subbelrather Str.;403;Bickendorf;50827;40308;95;15;24;481;543;538;562
3016;Subbelrather Str.;403;Bickendorf;50827;40309;95;15;24;543a;561;576;598
5556;Südallee;306;Junkersdorf;50858;30605;94;14;20;1;13b;2;6
3019;Südbrücke;201;Bayenthal;50968;20101;94;13;12;;;;
3019;Südbrücke;701;Poll;51105;70105;93;17;7;;;;
3017;Sudermanplatz;104;Neustadt/Nord;50670;10413;93;18;5;1;9;2;12
3018;Sudermanstr.;104;Neustadt/Nord;50670;10422;93;18;5;1;9;2;12
5554;Sudetenweg;306;Junkersdorf;50858;30605;94;14;20;1;25;2;62
5557;Südstr.;213;Meschenich;50997;21301;94;13;15;;;8;24
5557;Südstr.;213;Meschenich;50997;21302;94;13;15;21;27;28;40
3024;Suevenstr.;105;Deutz;50679;10508;93;18;6;1;35;;
3024;Suevenstr.;105;Deutz;50679;10509;93;18;6;;;2;36
3025;Suhler Weg;804;Höhenberg;51103;80404;93;18;44;;;8;8
3480;Suitbert-Heimbach-Platz;303;Lindenthal;50935;30316;94;14;18;1;13;;
3026;Suitbertstr.;904;Holweide;51067;90403;101;19;40;1;71;2;62
3020;Sülzburgstr.;302;Sülz;50937;30212;94;14;17;1;67;34;82
3020;Sülzburgstr.;302;Sülz;50937;30221;94;14;17;;;88;130
3020;Sülzburgstr.;302;Sülz;50937;30220;94;14;17;89;129;;
3020;Sülzburgstr.;302;Sülz;50937;30226;94;14;17;171;191;136;164
3020;Sülzburgstr.;302;Sülz;50937;30225;94;14;17;193;217;170;198
3020;Sülzburgstr.;303;Lindenthal;50937;30302;94;14;18;229;271;200;234
3021;Sülzer Aquarienweg;302;Sülz;50937;30233;94;14;17;;;;
3022;Sülzgürtel;302;Sülz;50937;30214;94;14;17;1;19;2;16
3022;Sülzgürtel;302;Sülz;50937;30213;94;14;17;23;31;18;30
3022;Sülzgürtel;302;Sülz;50937;30218;94;14;17;33;49;32;54
3022;Sülzgürtel;302;Sülz;50937;30217;94;14;17;51;59b;56;62
3022;Sülzgürtel;302;Sülz;50937;30227;94;14;17;61;71;76;96
3022;Sülzgürtel;302;Sülz;50937;30231;94;14;17;;;64;74a
6052;Sürther Feldallee;208;Rodenkirchen;50999;20814;94;13;14;;;2;16
5559;Sürther Hauptstr.;210;Sürth;50999;21009;94;13;14;3;103b;2;130b
5559;Sürther Hauptstr.;210;Sürth;50999;21004;94;13;14;107;119;;
5559;Sürther Hauptstr.;210;Sürth;50999;21003;94;13;14;133;173;132;182
5559;Sürther Hauptstr.;210;Sürth;50999;21002;94;13;14;191;267;184;240f
5560;Sürther Leinpfad;210;Sürth;50999;21009;94;13;14;;;;
5561;Sürther Str. (Rodenkirchen);208;Rodenkirchen;50996;20808;94;13;14;1;89;2;34
5561;Sürther Str. (Rodenkirchen);208;Rodenkirchen;50996;20810;94;13;14;95;117;76;122
5561;Sürther Str. (Rodenkirchen);208;Rodenkirchen;50999;20814;94;13;14;135;191;172;310
3542;Swinestr.;609;Chorweiler;50765;60904;95;16;27;1;15;;
3023;Swisttalstr.;204;Raderthal;50968;20402;94;13;12;5;27;2;34
3023;Swisttalstr.;204;Raderthal;50968;20401;94;13;12;33;37;;
3027;Taborplatz;604;Heimersdorf;50767;60404;95;16;26;1;9;2;8
3028;Tacitusstr.;201;Bayenthal;50968;20106;94;13;12;1;1g;;
3028;Tacitusstr.;201;Bayenthal;50968;20102;94;13;12;;;2;2d
3028;Tacitusstr.;201;Bayenthal;50968;20105;94;13;12;3;15b;;
3028;Tacitusstr.;201;Bayenthal;50968;20103;94;13;12;;;4;54
3028;Tacitusstr.;201;Bayenthal;50968;20104;94;13;12;17;25;;
3029;Taepperweg;603;Seeberg;50769;60303;95;16;26;1;1;2;8
5566;Tagetesweg;714;Zündorf;51143;71411;93;17;11;1;39;2;34
3030;Takufeld;402;Neuehrenfeld;50825;40217;95;15;23;41;41;;
3031;Takuplatz;402;Neuehrenfeld;50825;40216;95;15;23;1;7;;
3032;Takustr.;401;Ehrenfeld;50825;40123;95;15;23;1;35d;2;32
3032;Takustr.;402;Neuehrenfeld;50825;40217;95;15;23;37;101;38;76
3033;Talstr.;905;Dellbrück;51069;90523;101;19;39;25;37;2;40
5564;Talstr. (Rondorf);206;Rondorf;50997;20604;94;13;15;3;39;;
5564;Talstr. (Rondorf);206;Rondorf;50997;20603;94;13;15;;;6;10
5565;Talweg;704;Gremberghoven;51149;70402;93;17;8;1;45;2;36
3034;Tangastr.;501;Nippes;50733;50115;95;15;32;1;13;2;16
5567;Tannenstr.;306;Junkersdorf;50858;30606;94;14;20;1;13;2;22
5568;Tannenweg;709;Grengel;51147;70903;93;17;9;1;37;2;26
3035;Tarnowitzer Str.;903;Buchheim;51065;90308;101;19;35;1;11;2;12
5570;Tassostr.;707;Urbach;51145;70703;93;17;9;1;17;2;14
3036;Taubengasse;101;Altstadt/Süd;50676;10114;94;13;3;1;21;;
3037;Taubenholzweg;701;Poll;51105;70101;93;17;7;29;29;;
3039;Tauentzienstr.;501;Nippes;50733;50113;95;15;32;;;2;4
3040;Taunusplatz;801;Humboldt/Gremberg;51105;80101;93;18;42;1;21;;
3041;Taunusstr.;801;Humboldt/Gremberg;51105;80101;93;18;42;1;29a;2;28
3041;Taunusstr.;801;Humboldt/Gremberg;51105;80105;93;18;43;31;55;34;50
6057;Tausendschönweg;208;Rodenkirchen;50999;20812;94;13;14;1;43;2;40
3886;Teichrohrsängerweg;404;Vogelsang;50829;40401;95;15;25;;;;
3042;Teichstr.;403;Bickendorf;50827;40311;95;15;24;1;77;2;50
3696;Tel-Aviv-Str.;101;Altstadt/Süd;50676;10102;94;13;1;1;9;4;4
3696;Tel-Aviv-Str.;101;Altstadt/Süd;50676;10101;94;13;1;;;6;6
3043;Tempelherrenstr.;903;Buchheim;51067;90304;101;19;35;1;11;24;42
3043;Tempelherrenstr.;903;Buchheim;51067;90302;101;19;35;13;23;44;48
3044;Tempelstr.;105;Deutz;50679;10503;93;18;6;1;35;;
3044;Tempelstr.;105;Deutz;50679;10504;93;18;6;37;61;2;50
3044;Tempelstr.;105;Deutz;50679;10511;93;18;6;65;103;52;56
3045;Tenktererstr.;105;Deutz;50679;10509;93;18;6;1;5;2;6
3046;Tessiner Weg;901;Mülheim;51063;90122;101;19;37;1;17;2;18
3679;Teufelsbergstr.;610;Blumenberg;50765;61003;95;16;27;1;51;2;56
3047;Teutoburger Str.;102;Neustadt/Süd;50678;10208;94;13;2;1;35;2;42
3048;Teutonenstr.;105;Deutz;50679;10511;93;18;6;;;2;16
5573;Teutonenstr. (Gremberghoven);704;Gremberghoven;51149;70401;93;17;8;13;35;24;34
5574;Teutonenstr. (Meschenich);213;Meschenich;50997;21302;94;13;15;1;13;2;12
3049;Thebäerstr.;401;Ehrenfeld;50823;40110;95;15;22;1;25;2;58
3049;Thebäerstr.;401;Ehrenfeld;50823;40111;95;15;22;43;63;58a;100
3050;Theklastr.;505;Weidenpesch;50737;50506;95;16;34;1;29;2;28
3543;Themsepromenade;609;Chorweiler;50765;60903;95;16;27;;;;
5575;Thenhovener Str.;607;Esch/Auweiler;50765;60707;95;16;28;17;21;40;48
3051;Thenhover-Escher Weg;611;Roggendorf/Thenhoven;50769;61101;95;16;29;43;67;40;52
1963;Theo-Burauen-Platz;103;Altstadt/Nord;50667;10304;93;18;4;;;;
3052;Theoderichstr.;801;Humboldt/Gremberg;51105;80104;93;18;43;1;13;2;2
3053;Theodor-Babilon-Str.;105;Deutz;50679;10502;93;18;6;1;7;2;8
3054;Theodor-Brauer-Str.;901;Mülheim;51063;90102;101;19;35;1;41;2;20
3055;Theodor-Haecker-Str.;809;Neubrück;51109;80906;93;18;45;1;21;2;2
3056;Theodor-Heuss-Ring;104;Neustadt/Nord;50668;10423;93;18;5;1;23a;2;62
5802;Theodor-Heuss-Str. (Porz);716;Finkenberg;51149;71603;93;17;8;1;9;2;18
5802;Theodor-Heuss-Str. (Porz);716;Finkenberg;51149;71602;93;17;8;;;24;24
5802;Theodor-Heuss-Str. (Porz);705;Eil;51149;70501;93;17;8;43;59;60;64
5802;Theodor-Heuss-Str. (Porz);705;Eil;51149;70502;93;17;8;;;76;86
5802;Theodor-Heuss-Str. (Porz);705;Eil;51149;70501;93;17;8;;;88;88
5802;Theodor-Heuss-Str. (Porz);705;Eil;51145;70503;93;17;8;;;92;92
5577;Theodor-Heuss-Str. (Rodenkirchen);208;Rodenkirchen;50996;20803;94;13;12;1;1;2;6
3057;Theodor-Hürth-Str.;105;Deutz;50679;10505;93;18;6;1;11;2;12
5578;Theodor-Körner-Str. (Porz);706;Porz;51143;70608;93;17;11;1;7;2;10
5579;Theodor-Körner-Str. (Rodenkirchen);208;Rodenkirchen;50996;20806;94;13;14;1;5;2;2
5579;Theodor-Körner-Str. (Rodenkirchen);208;Rodenkirchen;50996;20807;94;13;14;7;13;10;14
5937;Theodor-Schnitzler-Weg;703;Ensen;51149;70306;93;17;7;;;2;6
3058;Theodor-Schwann-Str.;503;Riehl;50735;50308;95;16;33;1;25;2;30
3059;Theodor-Zingsheim-Weg;305;Müngersdorf;50933;30505;94;14;20;;;;
3060;Theophanoplatz;205;Zollstock;50969;20504;94;13;13;1;9;2;8
3061;Theophanostr.;205;Zollstock;50969;20504;94;13;13;1;19;;
3061;Theophanostr.;205;Zollstock;50969;20503;94;13;13;;;2;38
3062;Theresienstr.;303;Lindenthal;50931;30310;94;14;18;15;69;16;70
3062;Theresienstr.;303;Lindenthal;50931;30323;94;14;18;75;85;72;96
3865;Thessaloniki-Allee;802;Kalk;51103;80209;93;18;42;1;19;;
3865;Thessaloniki-Allee;802;Kalk;51103;80208;93;18;42;21;27;2;28
3063;Thieboldsgasse;101;Altstadt/Süd;50676;10118;94;13;1;3;25;6;18
3063;Thieboldsgasse;101;Altstadt/Süd;50676;10119;94;13;1;27;139;82;152
3064;Thielenbrucher Allee;905;Dellbrück;51069;90515;101;19;39;1;35;2;46
3065;Thielenbrucher Hof;905;Dellbrück;51069;90514;101;19;39;;;14;18
3067;Thielenstr.;401;Ehrenfeld;50825;40122;95;15;22;1;15;2;12
3067;Thielenstr.;401;Ehrenfeld;50825;40120;95;15;24;17;31;14;48
3069;Thomasberger Str.;301;Klettenberg;50939;30103;94;14;16;1;51;2;32
3070;Thomas-Dehler-Weg;809;Neubrück;51109;80904;93;18;45;1;13;;
3071;Thomas-Mann-Str.;201;Bayenthal;50968;20104;94;13;12;1;5;6;10
3068;Thönneshofweg;601;Merkenich;50769;60105;95;16;29;1;9;;
3072;Thorn-Prikker-Str.;603;Seeberg;50769;60303;95;16;26;1;13;2;4
3073;Thorwaldsenstr.;803;Vingst;51103;80304;93;18;43;1;27;2;36
3568;Thujaweg;608;Volkhoven/Weiler;50765;60801;95;16;26;1;3;10;38
3076;Thuleweg;906;Höhenhaus;51061;90611;101;19;38;1;29;16;98
3077;Thumbstr.;802;Kalk;51103;80205;93;18;42;1;87;2;82
3074;Thüringer Str.;501;Nippes;50733;50110;95;15;32;3;31;4;22
3075;Thürmchenswall;103;Altstadt/Nord;50668;10308;93;18;4;3;51;4;64
3075;Thürmchenswall;103;Altstadt/Nord;50668;10309;93;18;4;55;81;66;78
3078;Thurner Heide;905;Dellbrück;51069;90503;101;19;39;3;17a;2;48
3079;Thurner Kamp;905;Dellbrück;51069;90518;101;19;39;97;111;8;46
3080;Thurner Str.;905;Dellbrück;51069;90510;101;19;39;1;39;2;22
3080;Thurner Str.;905;Dellbrück;51069;90512;101;19;39;45;129;26;68
3080;Thurner Str.;905;Dellbrück;51069;90513;101;19;39;;;70;104
3081;Thurnmarkt;101;Altstadt/Süd;50676;10120;94;13;6;1;7;;
3082;Thusneldastr.;105;Deutz;50679;10505;93;18;6;1;31;2;48
3083;Thymianweg;906;Höhenhaus;51061;90606;101;19;38;1;25;2;60
3084;Thywissenstr.;901;Mülheim;51065;90112;101;19;36;;;2;12
3084;Thywissenstr.;901;Mülheim;51065;90111;101;19;36;5;11;;
3085;Tiberiusstr.;202;Marienburg;50968;20203;94;13;12;1;7;4;16
3544;Tiberstr.;609;Chorweiler;50765;60903;95;16;27;1;7;;
3087;Tieckstr.;402;Neuehrenfeld;50825;40214;95;15;23;1;55;2;76
3087;Tieckstr.;402;Neuehrenfeld;50825;40219;95;15;23;61;83;78;102
3088;Tiefentalstr.;901;Mülheim;51063;90120;101;19;37;7;41;14;72
3089;Tiergartenstr.;503;Riehl;50735;50311;95;16;33;9;11;;
5583;Tiergartenstr. (Elsdorf);708;Elsdorf;51145;70801;93;17;9;1;57;2;24
5584;Tillmannspfädchen;309;Widdersdorf;50859;30904;94;14;21;;;0;16
3090;Tillystr.;904;Holweide;51067;90408;101;19;40;1;7;2;16
3091;Tilsiter Str.;504;Niehl;50735;50411;95;16;34;1;13;2;12
5585;Tilsiter Str. (Urbach);707;Urbach;51145;70702;93;17;9;1a;19;2;4
5586;Tilsiter Weg;307;Weiden;50858;30712;94;14;21;3;11;4;6
